EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IJMUIDEN            , NETHERLANDS (STAID: 3176)
Blended and updated with sources:13488 906225 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
  3176, 13488,19820729,   87,    0
  3176, 13488,19820730,   87,    0
  3176, 13488,19820731,   51,    0
  3176, 13488,19820801,   36,    0
  3176, 13488,19820802,   57,    0
  3176, 13488,19820803,   51,    0
  3176, 13488,19820804,   31,    0
  3176, 13488,19820805,   36,    0
  3176, 13488,19820806,   31,    0
  3176, 13488,19820807,   36,    0
  3176, 13488,19820808,   57,    0
  3176, 13488,19820809,   67,    0
  3176, 13488,19820810,   72,    0
  3176, 13488,19820811,   57,    0
  3176, 13488,19820812,   62,    0
  3176, 13488,19820813,  134,    0
  3176, 13488,19820814,   57,    0
  3176, 13488,19820815,   87,    0
  3176, 13488,19820816,  123,    0
  3176, 13488,19820817,   98,    0
  3176, 13488,19820818,  154,    0
  3176, 13488,19820819,  129,    0
  3176, 13488,19820820,  149,    0
  3176, 13488,19820821,  113,    0
  3176, 13488,19820822,  108,    0
  3176, 13488,19820823,   82,    0
  3176, 13488,19820824,   82,    0
  3176, 13488,19820825,   87,    0
  3176, 13488,19820826,   62,    0
  3176, 13488,19820827,   77,    0
  3176, 13488,19820828,   41,    0
  3176, 13488,19820829,   62,    0
  3176, 13488,19820830,   87,    0
  3176, 13488,19820831,   87,    0
  3176, 13488,19820901,   77,    0
  3176, 13488,19820902,   57,    0
  3176, 13488,19820903,   82,    0
  3176, 13488,19820904,   57,    0
  3176, 13488,19820905,   67,    0
  3176, 13488,19820906,   51,    0
  3176, 13488,19820907,   82,    0
  3176, 13488,19820908,   51,    0
  3176, 13488,19820909,   21,    0
  3176, 13488,19820910,   21,    0
  3176, 13488,19820911,   51,    0
  3176, 13488,19820912,   51,    0
  3176, 13488,19820913,   31,    0
  3176, 13488,19820914,   21,    0
  3176, 13488,19820915,   15,    0
  3176, 13488,19820916,   31,    0
  3176, 13488,19820917,   46,    0
  3176, 13488,19820918,   26,    0
  3176, 13488,19820919,   36,    0
  3176, 13488,19820920,   82,    0
  3176, 13488,19820921,  144,    0
  3176, 13488,19820922,   57,    0
  3176, 13488,19820923,   82,    0
  3176, 13488,19820924,   72,    0
  3176, 13488,19820925,   67,    0
  3176, 13488,19820926,   87,    0
  3176, 13488,19820927,  103,    0
  3176, 13488,19820928,   67,    0
  3176, 13488,19820929,   51,    0
  3176, 13488,19820930,   31,    0
  3176, 13488,19821001,   36,    0
  3176, 13488,19821002,   46,    0
  3176, 13488,19821003,   26,    0
  3176, 13488,19821004,   51,    0
  3176, 13488,19821005,   36,    0
  3176, 13488,19821006,   51,    0
  3176, 13488,19821007,   72,    0
  3176, 13488,19821008,   62,    0
  3176, 13488,19821009,   67,    0
  3176, 13488,19821010,   77,    0
  3176, 13488,19821011,   41,    0
  3176, 13488,19821012,   41,    0
  3176, 13488,19821013,  103,    0
  3176, 13488,19821014,   87,    0
  3176, 13488,19821015,  108,    0
  3176, 13488,19821016,   67,    0
  3176, 13488,19821017,   87,    0
  3176, 13488,19821018,   62,    0
  3176, 13488,19821019,  103,    0
  3176, 13488,19821020,  139,    0
  3176, 13488,19821021,   51,    0
  3176, 13488,19821022,   57,    0
  3176, 13488,19821023,   93,    0
  3176, 13488,19821024,   72,    0
  3176, 13488,19821025,   77,    0
  3176, 13488,19821026,   77,    0
  3176, 13488,19821027,   31,    0
  3176, 13488,19821028,   31,    0
  3176, 13488,19821029,   41,    0
  3176, 13488,19821030,   26,    0
  3176, 13488,19821031,   62,    0
  3176, 13488,19821101,  103,    0
  3176, 13488,19821102,   31,    0
  3176, 13488,19821103,   15,    0
  3176, 13488,19821104,   26,    0
  3176, 13488,19821105,   51,    0
  3176, 13488,19821106,   82,    0
  3176, 13488,19821107,  103,    0
  3176, 13488,19821108,  118,    0
  3176, 13488,19821109,   98,    0
  3176, 13488,19821110,  129,    0
  3176, 13488,19821111,  103,    0
  3176, 13488,19821112,  129,    0
  3176, 13488,19821113,   87,    0
  3176, 13488,19821114,   82,    0
  3176, 13488,19821115,   51,    0
  3176, 13488,19821116,  144,    0
  3176, 13488,19821117,  154,    0
  3176, 13488,19821118,  129,    0
  3176, 13488,19821119,  175,    0
  3176, 13488,19821120,  134,    0
  3176, 13488,19821121,  118,    0
  3176, 13488,19821122,  129,    0
  3176, 13488,19821123,   98,    0
  3176, 13488,19821124,  134,    0
  3176, 13488,19821125,  134,    0
  3176, 13488,19821126,   77,    0
  3176, 13488,19821127,   57,    0
  3176, 13488,19821128,   72,    0
  3176, 13488,19821129,   21,    0
  3176, 13488,19821130,   46,    0
  3176, 13488,19821201,   77,    0
  3176, 13488,19821202,   26,    0
  3176, 13488,19821203,   21,    0
  3176, 13488,19821204,   46,    0
  3176, 13488,19821205,   98,    0
  3176, 13488,19821206,   31,    0
  3176, 13488,19821207,   57,    0
  3176, 13488,19821208,  139,    0
  3176, 13488,19821209,  113,    0
  3176, 13488,19821210,  149,    0
  3176, 13488,19821211,  134,    0
  3176, 13488,19821212,   46,    0
  3176, 13488,19821213,   31,    0
  3176, 13488,19821214,  103,    0
  3176, 13488,19821215,  165,    0
  3176, 13488,19821216,  170,    0
  3176, 13488,19821217,   87,    0
  3176, 13488,19821218,   62,    0
  3176, 13488,19821219,  144,    0
  3176, 13488,19821220,  154,    0
  3176, 13488,19821221,  129,    0
  3176, 13488,19821222,   41,    0
  3176, 13488,19821223,   46,    0
  3176, 13488,19821224,  118,    0
  3176, 13488,19821225,   46,    0
  3176, 13488,19821226,   67,    0
  3176, 13488,19821227,  113,    0
  3176, 13488,19821228,  108,    0
  3176, 13488,19821229,   26,    0
  3176, 13488,19821230,   72,    0
  3176, 13488,19821231,   87,    0
  3176, 13488,19830101,  123,    0
  3176, 13488,19830102,   57,    0
  3176, 13488,19830103,  129,    0
  3176, 13488,19830104,  149,    0
  3176, 13488,19830105,  113,    0
  3176, 13488,19830106,  144,    0
  3176, 13488,19830107,  123,    0
  3176, 13488,19830108,   93,    0
  3176, 13488,19830109,  118,    0
  3176, 13488,19830110,   87,    0
  3176, 13488,19830111,   77,    0
  3176, 13488,19830112,  113,    0
  3176, 13488,19830113,  139,    0
  3176, 13488,19830114,  159,    0
  3176, 13488,19830115,  149,    0
  3176, 13488,19830116,  129,    0
  3176, 13488,19830117,  129,    0
  3176, 13488,19830118,  201,    0
  3176, 13488,19830119,  170,    0
  3176, 13488,19830120,  118,    0
  3176, 13488,19830121,  123,    0
  3176, 13488,19830122,   67,    0
  3176, 13488,19830123,   41,    0
  3176, 13488,19830124,   82,    0
  3176, 13488,19830125,   77,    0
  3176, 13488,19830126,   87,    0
  3176, 13488,19830127,  144,    0
  3176, 13488,19830128,  134,    0
  3176, 13488,19830129,  134,    0
  3176, 13488,19830130,  149,    0
  3176, 13488,19830131,  134,    0
  3176, 13488,19830201,  211,    0
  3176, 13488,19830202,  149,    0
  3176, 13488,19830203,  118,    0
  3176, 13488,19830204,   77,    0
  3176, 13488,19830205,  149,    0
  3176, 13488,19830206,   51,    0
  3176, 13488,19830207,   87,    0
  3176, 13488,19830208,   98,    0
  3176, 13488,19830209,   67,    0
  3176, 13488,19830210,   31,    0
  3176, 13488,19830211,   57,    0
  3176, 13488,19830212,   67,    0
  3176, 13488,19830213,   67,    0
  3176, 13488,19830214,   93,    0
  3176, 13488,19830215,  103,    0
  3176, 13488,19830216,   98,    0
  3176, 13488,19830217,   87,    0
  3176, 13488,19830218,   51,    0
  3176, 13488,19830219,   26,    0
  3176, 13488,19830220,   26,    0
  3176, 13488,19830221,   57,    0
  3176, 13488,19830222,   67,    0
  3176, 13488,19830223,   82,    0
  3176, 13488,19830224,   57,    0
  3176, 13488,19830225,   36,    0
  3176, 13488,19830226,   46,    0
  3176, 13488,19830227,   87,    0
  3176, 13488,19830228,   87,    0
  3176, 13488,19830301,   51,    0
  3176, 13488,19830302,   36,    0
  3176, 13488,19830303,   51,    0
  3176, 13488,19830304,   41,    0
  3176, 13488,19830305,   87,    0
  3176, 13488,19830306,   98,    0
  3176, 13488,19830307,   62,    0
  3176, 13488,19830308,   62,    0
  3176, 13488,19830309,   67,    0
  3176, 13488,19830310,   77,    0
  3176, 13488,19830311,   67,    0
  3176, 13488,19830312,   51,    0
  3176, 13488,19830313,   67,    0
  3176, 13488,19830314,   93,    0
  3176, 13488,19830315,   31,    0
  3176, 13488,19830316,   57,    0
  3176, 13488,19830317,   93,    0
  3176, 13488,19830318,   67,    0
  3176, 13488,19830319,   77,    0
  3176, 13488,19830320,   87,    0
  3176, 13488,19830321,  144,    0
  3176, 13488,19830322,  185,    0
  3176, 13488,19830323,  134,    0
  3176, 13488,19830324,  144,    0
  3176, 13488,19830325,  144,    0
  3176, 13488,19830326,  129,    0
  3176, 13488,19830327,   93,    0
  3176, 13488,19830328,   77,    0
  3176, 13488,19830329,   93,    0
  3176, 13488,19830330,  108,    0
  3176, 13488,19830331,   57,    0
  3176, 13488,19830401,   82,    0
  3176, 13488,19830402,  108,    0
  3176, 13488,19830403,   57,    0
  3176, 13488,19830404,   67,    0
  3176, 13488,19830405,   72,    0
  3176, 13488,19830406,  103,    0
  3176, 13488,19830407,   87,    0
  3176, 13488,19830408,   67,    0
  3176, 13488,19830409,   41,    0
  3176, 13488,19830410,   62,    0
  3176, 13488,19830411,   77,    0
  3176, 13488,19830412,  149,    0
  3176, 13488,19830413,   72,    0
  3176, 13488,19830414,   72,    0
  3176, 13488,19830415,   51,    0
  3176, 13488,19830416,   57,    0
  3176, 13488,19830417,   67,    0
  3176, 13488,19830418,   41,    0
  3176, 13488,19830419,   93,    0
  3176, 13488,19830420,   67,    0
  3176, 13488,19830421,   51,    0
  3176, 13488,19830422,   57,    0
  3176, 13488,19830423,   41,    0
  3176, 13488,19830424,   51,    0
  3176, 13488,19830425,   62,    0
  3176, 13488,19830426,   51,    0
  3176, 13488,19830427,   98,    0
  3176, 13488,19830428,   72,    0
  3176, 13488,19830429,   67,    0
  3176, 13488,19830430,   51,    0
  3176, 13488,19830501,   67,    0
  3176, 13488,19830502,  118,    0
  3176, 13488,19830503,  113,    0
  3176, 13488,19830504,   46,    0
  3176, 13488,19830505,   57,    0
  3176, 13488,19830506,   67,    0
  3176, 13488,19830507,   21,    0
  3176, 13488,19830508,   72,    0
  3176, 13488,19830509,   98,    0
  3176, 13488,19830510,   87,    0
  3176, 13488,19830511,   77,    0
  3176, 13488,19830512,  118,    0
  3176, 13488,19830513,   72,    0
  3176, 13488,19830514,   46,    0
  3176, 13488,19830515,   67,    0
  3176, 13488,19830516,   62,    0
  3176, 13488,19830517,   46,    0
  3176, 13488,19830518,   46,    0
  3176, 13488,19830519,   62,    0
  3176, 13488,19830520,   51,    0
  3176, 13488,19830521,   93,    0
  3176, 13488,19830522,   62,    0
  3176, 13488,19830523,   57,    0
  3176, 13488,19830524,  108,    0
  3176, 13488,19830525,  139,    0
  3176, 13488,19830526,  139,    0
  3176, 13488,19830527,   93,    0
  3176, 13488,19830528,   46,    0
  3176, 13488,19830529,   36,    0
  3176, 13488,19830530,   26,    0
  3176, 13488,19830531,   51,    0
  3176, 13488,19830601,   62,    0
  3176, 13488,19830602,  108,    0
  3176, 13488,19830603,   51,    0
  3176, 13488,19830604,   51,    0
  3176, 13488,19830605,   57,    0
  3176, 13488,19830606,   98,    0
  3176, 13488,19830607,   72,    0
  3176, 13488,19830608,   67,    0
  3176, 13488,19830609,   82,    0
  3176, 13488,19830610,   57,    0
  3176, 13488,19830611,  103,    0
  3176, 13488,19830612,   67,    0
  3176, 13488,19830613,   41,    0
  3176, 13488,19830614,   98,    0
  3176, 13488,19830615,   87,    0
  3176, 13488,19830616,   72,    0
  3176, 13488,19830617,   67,    0
  3176, 13488,19830618,   82,    0
  3176, 13488,19830619,   87,    0
  3176, 13488,19830620,   67,    0
  3176, 13488,19830621,   77,    0
  3176, 13488,19830622,   67,    0
  3176, 13488,19830623,   31,    0
  3176, 13488,19830624,   46,    0
  3176, 13488,19830625,   72,    0
  3176, 13488,19830626,   36,    0
  3176, 13488,19830627,   82,    0
  3176, 13488,19830628,   82,    0
  3176, 13488,19830629,  108,    0
  3176, 13488,19830630,   57,    0
  3176, 13488,19830701,   57,    0
  3176, 13488,19830702,   77,    0
  3176, 13488,19830703,   36,    0
  3176, 13488,19830704,   26,    0
  3176, 13488,19830705,   62,    0
  3176, 13488,19830706,   51,    0
  3176, 13488,19830707,   31,    0
  3176, 13488,19830708,   36,    0
  3176, 13488,19830709,   62,    0
  3176, 13488,19830710,   51,    0
  3176, 13488,19830711,   51,    0
  3176, 13488,19830712,   72,    0
  3176, 13488,19830713,   77,    0
  3176, 13488,19830714,   41,    0
  3176, 13488,19830715,   72,    0
  3176, 13488,19830716,   51,    0
  3176, 13488,19830717,   87,    0
  3176, 13488,19830718,   77,    0
  3176, 13488,19830719,   67,    0
  3176, 13488,19830720,   72,    0
  3176, 13488,19830721,   57,    0
  3176, 13488,19830722,   72,    0
  3176, 13488,19830723,   57,    0
  3176, 13488,19830724,   21,    0
  3176, 13488,19830725,   46,    0
  3176, 13488,19830726,   46,    0
  3176, 13488,19830727,   57,    0
  3176, 13488,19830728,   67,    0
  3176, 13488,19830729,   62,    0
  3176, 13488,19830730,   46,    0
  3176, 13488,19830731,   57,    0
  3176, 13488,19830801,   93,    0
  3176, 13488,19830802,   67,    0
  3176, 13488,19830803,   57,    0
  3176, 13488,19830804,   77,    0
  3176, 13488,19830805,   98,    0
  3176, 13488,19830806,  103,    0
  3176, 13488,19830807,   51,    0
  3176, 13488,19830808,   67,    0
  3176, 13488,19830809,   77,    0
  3176, 13488,19830810,   82,    0
  3176, 13488,19830811,   67,    0
  3176, 13488,19830812,   82,    0
  3176, 13488,19830813,   98,    0
  3176, 13488,19830814,   31,    0
  3176, 13488,19830815,   77,    0
  3176, 13488,19830816,  108,    0
  3176, 13488,19830817,   67,    0
  3176, 13488,19830818,   51,    0
  3176, 13488,19830819,   72,    0
  3176, 13488,19830820,   51,    0
  3176, 13488,19830821,   31,    0
  3176, 13488,19830822,   26,    0
  3176, 13488,19830823,   41,    0
  3176, 13488,19830824,   62,    0
  3176, 13488,19830825,   67,    0
  3176, 13488,19830826,   72,    0
  3176, 13488,19830827,   46,    0
  3176, 13488,19830828,   67,    0
  3176, 13488,19830829,   57,    0
  3176, 13488,19830830,   51,    0
  3176, 13488,19830831,   46,    0
  3176, 13488,19830901,   62,    0
  3176, 13488,19830902,   98,    0
  3176, 13488,19830903,  175,    0
  3176, 13488,19830904,  134,    0
  3176, 13488,19830905,  129,    0
  3176, 13488,19830906,  108,    0
  3176, 13488,19830907,   87,    0
  3176, 13488,19830908,   72,    0
  3176, 13488,19830909,  103,    0
  3176, 13488,19830910,  103,    0
  3176, 13488,19830911,  108,    0
  3176, 13488,19830912,  134,    0
  3176, 13488,19830913,  103,    0
  3176, 13488,19830914,  103,    0
  3176, 13488,19830915,  134,    0
  3176, 13488,19830916,  144,    0
  3176, 13488,19830917,   93,    0
  3176, 13488,19830918,  134,    0
  3176, 13488,19830919,  129,    0
  3176, 13488,19830920,   93,    0
  3176, 13488,19830921,   72,    0
  3176, 13488,19830922,   72,    0
  3176, 13488,19830923,   62,    0
  3176, 13488,19830924,   87,    0
  3176, 13488,19830925,   41,    0
  3176, 13488,19830926,   57,    0
  3176, 13488,19830927,   31,    0
  3176, 13488,19830928,   82,    0
  3176, 13488,19830929,   41,    0
  3176, 13488,19830930,   82,    0
  3176, 13488,19831001,   77,    0
  3176, 13488,19831002,   72,    0
  3176, 13488,19831003,   87,    0
  3176, 13488,19831004,   87,    0
  3176, 13488,19831005,  139,    0
  3176, 13488,19831006,  108,    0
  3176, 13488,19831007,  123,    0
  3176, 13488,19831008,  149,    0
  3176, 13488,19831009,   87,    0
  3176, 13488,19831010,  139,    0
  3176, 13488,19831011,  149,    0
  3176, 13488,19831012,  134,    0
  3176, 13488,19831013,  103,    0
  3176, 13488,19831014,  118,    0
  3176, 13488,19831015,  139,    0
  3176, 13488,19831016,  180,    0
  3176, 13488,19831017,  149,    0
  3176, 13488,19831018,  123,    0
  3176, 13488,19831019,  134,    0
  3176, 13488,19831020,   87,    0
  3176, 13488,19831021,   46,    0
  3176, 13488,19831022,   31,    0
  3176, 13488,19831023,   51,    0
  3176, 13488,19831024,   51,    0
  3176, 13488,19831025,   82,    0
  3176, 13488,19831026,   72,    0
  3176, 13488,19831027,   87,    0
  3176, 13488,19831028,   77,    0
  3176, 13488,19831029,   57,    0
  3176, 13488,19831030,   98,    0
  3176, 13488,19831031,   93,    0
  3176, 13488,19831101,   87,    0
  3176, 13488,19831102,   36,    0
  3176, 13488,19831103,   46,    0
  3176, 13488,19831104,   46,    0
  3176, 13488,19831105,   21,    0
  3176, 13488,19831106,   31,    0
  3176, 13488,19831107,   46,    0
  3176, 13488,19831108,   51,    0
  3176, 13488,19831109,   36,    0
  3176, 13488,19831110,   51,    0
  3176, 13488,19831111,   93,    0
  3176, 13488,19831112,   62,    0
  3176, 13488,19831113,   87,    0
  3176, 13488,19831114,   57,    0
  3176, 13488,19831115,   93,    0
  3176, 13488,19831116,   77,    0
  3176, 13488,19831117,   57,    0
  3176, 13488,19831118,   41,    0
  3176, 13488,19831119,   57,    0
  3176, 13488,19831120,   98,    0
  3176, 13488,19831121,   98,    0
  3176, 13488,19831122,   51,    0
  3176, 13488,19831123,   57,    0
  3176, 13488,19831124,   57,    0
  3176, 13488,19831125,  113,    0
  3176, 13488,19831126,  113,    0
  3176, 13488,19831127,  149,    0
  3176, 13488,19831128,   77,    0
  3176, 13488,19831129,   87,    0
  3176, 13488,19831130,   82,    0
  3176, 13488,19831201,   31,    0
  3176, 13488,19831202,   46,    0
  3176, 13488,19831203,   51,    0
  3176, 13488,19831204,   72,    0
  3176, 13488,19831205,   77,    0
  3176, 13488,19831206,   87,    0
  3176, 13488,19831207,   67,    0
  3176, 13488,19831208,  134,    0
  3176, 13488,19831209,  123,    0
  3176, 13488,19831210,   93,    0
  3176, 13488,19831211,   36,    0
  3176, 13488,19831212,   51,    0
  3176, 13488,19831213,   67,    0
  3176, 13488,19831214,   93,    0
  3176, 13488,19831215,   93,    0
  3176, 13488,19831216,   67,    0
  3176, 13488,19831217,   67,    0
  3176, 13488,19831218,   67,    0
  3176, 13488,19831219,   72,    0
  3176, 13488,19831220,   98,    0
  3176, 13488,19831221,   98,    0
  3176, 13488,19831222,  113,    0
  3176, 13488,19831223,   87,    0
  3176, 13488,19831224,   87,    0
  3176, 13488,19831225,  103,    0
  3176, 13488,19831226,  113,    0
  3176, 13488,19831227,  113,    0
  3176, 13488,19831228,   93,    0
  3176, 13488,19831229,   72,    0
  3176, 13488,19831230,   87,    0
  3176, 13488,19831231,  118,    0
  3176, 13488,19840101,  159,    0
  3176, 13488,19840102,  129,    0
  3176, 13488,19840103,  154,    0
  3176, 13488,19840104,  118,    0
  3176, 13488,19840105,  108,    0
  3176, 13488,19840106,   77,    0
  3176, 13488,19840107,  139,    0
  3176, 13488,19840108,  139,    0
  3176, 13488,19840109,   51,    0
  3176, 13488,19840110,  103,    0
  3176, 13488,19840111,  159,    0
  3176, 13488,19840112,  123,    0
  3176, 13488,19840113,  190,    0
  3176, 13488,19840114,  175,    0
  3176, 13488,19840115,  159,    0
  3176, 13488,19840116,  159,    0
  3176, 13488,19840117,  185,    0
  3176, 13488,19840118,  123,    0
  3176, 13488,19840119,   57,    0
  3176, 13488,19840120,   62,    0
  3176, 13488,19840121,   67,    0
  3176, 13488,19840122,   87,    0
  3176, 13488,19840123,   67,    0
  3176, 13488,19840124,  118,    0
  3176, 13488,19840125,   72,    0
  3176, 13488,19840126,   98,    0
  3176, 13488,19840127,   77,    0
  3176, 13488,19840128,   57,    0
  3176, 13488,19840129,   72,    0
  3176, 13488,19840130,   87,    0
  3176, 13488,19840131,   93,    0
  3176, 13488,19840201,   72,    0
  3176, 13488,19840202,   93,    0
  3176, 13488,19840203,  129,    0
  3176, 13488,19840204,  108,    0
  3176, 13488,19840205,  123,    0
  3176, 13488,19840206,  134,    0
  3176, 13488,19840207,  170,    0
  3176, 13488,19840208,  149,    0
  3176, 13488,19840209,   98,    0
  3176, 13488,19840210,   46,    0
  3176, 13488,19840211,   46,    0
  3176, 13488,19840212,   62,    0
  3176, 13488,19840213,   51,    0
  3176, 13488,19840214,   46,    0
  3176, 13488,19840215,   51,    0
  3176, 13488,19840216,   26,    0
  3176, 13488,19840217,   31,    0
  3176, 13488,19840218,   62,    0
  3176, 13488,19840219,   87,    0
  3176, 13488,19840220,   67,    0
  3176, 13488,19840221,   93,    0
  3176, 13488,19840222,   46,    0
  3176, 13488,19840223,   77,    0
  3176, 13488,19840224,   72,    0
  3176, 13488,19840225,  108,    0
  3176, 13488,19840226,   77,    0
  3176, 13488,19840227,   82,    0
  3176, 13488,19840228,   62,    0
  3176, 13488,19840229,   21,    0
  3176, 13488,19840301,   62,    0
  3176, 13488,19840302,  129,    0
  3176, 13488,19840303,   93,    0
  3176, 13488,19840304,   51,    0
  3176, 13488,19840305,   36,    0
  3176, 13488,19840306,   41,    0
  3176, 13488,19840307,   67,    0
  3176, 13488,19840308,   87,    0
  3176, 13488,19840309,   51,    0
  3176, 13488,19840310,   62,    0
  3176, 13488,19840311,   36,    0
  3176, 13488,19840312,   62,    0
  3176, 13488,19840313,   77,    0
  3176, 13488,19840314,   62,    0
  3176, 13488,19840315,   77,    0
  3176, 13488,19840316,   93,    0
  3176, 13488,19840317,   98,    0
  3176, 13488,19840318,   87,    0
  3176, 13488,19840319,   67,    0
  3176, 13488,19840320,   46,    0
  3176, 13488,19840321,   41,    0
  3176, 13488,19840322,   36,    0
  3176, 13488,19840323,   41,    0
  3176, 13488,19840324,   98,    0
  3176, 13488,19840325,   77,    0
  3176, 13488,19840326,   82,    0
  3176, 13488,19840327,   87,    0
  3176, 13488,19840328,   72,    0
  3176, 13488,19840329,   67,    0
  3176, 13488,19840330,   31,    0
  3176, 13488,19840331,   46,    0
  3176, 13488,19840401,   93,    0
  3176, 13488,19840402,   82,    0
  3176, 13488,19840403,   67,    0
  3176, 13488,19840404,   36,    0
  3176, 13488,19840405,   57,    0
  3176, 13488,19840406,   51,    0
  3176, 13488,19840407,   31,    0
  3176, 13488,19840408,   51,    0
  3176, 13488,19840409,   46,    0
  3176, 13488,19840410,   36,    0
  3176, 13488,19840411,   36,    0
  3176, 13488,19840412,   31,    0
  3176, 13488,19840413,   26,    0
  3176, 13488,19840414,   21,    0
  3176, 13488,19840415,   51,    0
  3176, 13488,19840416,   46,    0
  3176, 13488,19840417,   31,    0
  3176, 13488,19840418,   26,    0
  3176, 13488,19840419,   36,    0
  3176, 13488,19840420,   26,    0
  3176, 13488,19840421,   36,    0
  3176, 13488,19840422,   57,    0
  3176, 13488,19840423,   77,    0
  3176, 13488,19840424,   77,    0
  3176, 13488,19840425,   62,    0
  3176, 13488,19840426,   62,    0
  3176, 13488,19840427,   72,    0
  3176, 13488,19840428,   62,    0
  3176, 13488,19840429,   72,    0
  3176, 13488,19840430,   72,    0
  3176, 13488,19840501,   67,    0
  3176, 13488,19840502,   51,    0
  3176, 13488,19840503,   36,    0
  3176, 13488,19840504,   26,    0
  3176, 13488,19840505,   57,    0
  3176, 13488,19840506,  103,    0
  3176, 13488,19840507,   98,    0
  3176, 13488,19840508,   93,    0
  3176, 13488,19840509,   67,    0
  3176, 13488,19840510,   57,    0
  3176, 13488,19840511,  103,    0
  3176, 13488,19840512,  113,    0
  3176, 13488,19840513,  103,    0
  3176, 13488,19840514,   87,    0
  3176, 13488,19840515,   57,    0
  3176, 13488,19840516,   46,    0
  3176, 13488,19840517,   26,    0
  3176, 13488,19840518,   31,    0
  3176, 13488,19840519,   51,    0
  3176, 13488,19840520,   57,    0
  3176, 13488,19840521,   72,    0
  3176, 13488,19840522,   62,    0
  3176, 13488,19840523,   51,    0
  3176, 13488,19840524,   72,    0
  3176, 13488,19840525,   51,    0
  3176, 13488,19840526,   36,    0
  3176, 13488,19840527,   36,    0
  3176, 13488,19840528,   51,    0
  3176, 13488,19840529,   93,    0
  3176, 13488,19840530,   77,    0
  3176, 13488,19840531,   26,    0
  3176, 13488,19840601,   31,    0
  3176, 13488,19840602,   62,    0
  3176, 13488,19840603,   62,    0
  3176, 13488,19840604,   67,    0
  3176, 13488,19840605,   57,    0
  3176, 13488,19840606,   77,    0
  3176, 13488,19840607,   57,    0
  3176, 13488,19840608,   82,    0
  3176, 13488,19840609,   72,    0
  3176, 13488,19840610,   36,    0
  3176, 13488,19840611,   46,    0
  3176, 13488,19840612,   51,    0
  3176, 13488,19840613,  103,    0
  3176, 13488,19840614,   82,    0
  3176, 13488,19840615,   62,    0
  3176, 13488,19840616,   41,    0
  3176, 13488,19840617,   31,    0
  3176, 13488,19840618,   36,    0
  3176, 13488,19840619,   21,    0
  3176, 13488,19840620,   36,    0
  3176, 13488,19840621,   57,    0
  3176, 13488,19840622,  108,    0
  3176, 13488,19840623,  103,    0
  3176, 13488,19840624,   93,    0
  3176, 13488,19840625,   98,    0
  3176, 13488,19840626,   67,    0
  3176, 13488,19840627,   72,    0
  3176, 13488,19840628,   82,    0
  3176, 13488,19840629,   87,    0
  3176, 13488,19840630,   82,    0
  3176, 13488,19840701,   26,    0
  3176, 13488,19840702,   51,    0
  3176, 13488,19840703,   62,    0
  3176, 13488,19840704,   46,    0
  3176, 13488,19840705,   36,    0
  3176, 13488,19840706,   21,    0
  3176, 13488,19840707,   26,    0
  3176, 13488,19840708,   31,    0
  3176, 13488,19840709,   26,    0
  3176, 13488,19840710,   26,    0
  3176, 13488,19840711,   51,    0
  3176, 13488,19840712,   93,    0
  3176, 13488,19840713,  103,    0
  3176, 13488,19840714,   51,    0
  3176, 13488,19840715,   57,    0
  3176, 13488,19840716,   98,    0
  3176, 13488,19840717,   77,    0
  3176, 13488,19840718,   62,    0
  3176, 13488,19840719,   67,    0
  3176, 13488,19840720,   51,    0
  3176, 13488,19840721,   46,    0
  3176, 13488,19840722,   41,    0
  3176, 13488,19840723,   36,    0
  3176, 13488,19840724,   51,    0
  3176, 13488,19840725,   51,    0
  3176, 13488,19840726,   82,    0
  3176, 13488,19840727,   72,    0
  3176, 13488,19840728,   57,    0
  3176, 13488,19840729,   36,    0
  3176, 13488,19840730,   67,    0
  3176, 13488,19840731,   67,    0
  3176, 13488,19840801,   31,    0
  3176, 13488,19840802,   46,    0
  3176, 13488,19840803,   46,    0
  3176, 13488,19840804,   36,    0
  3176, 13488,19840805,   57,    0
  3176, 13488,19840806,   72,    0
  3176, 13488,19840807,   51,    0
  3176, 13488,19840808,   67,    0
  3176, 13488,19840809,   72,    0
  3176, 13488,19840810,   72,    0
  3176, 13488,19840811,   41,    0
  3176, 13488,19840812,   62,    0
  3176, 13488,19840813,   46,    0
  3176, 13488,19840814,   51,    0
  3176, 13488,19840815,   31,    0
  3176, 13488,19840816,   41,    0
  3176, 13488,19840817,   41,    0
  3176, 13488,19840818,   31,    0
