EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DEN HELDER, NETHERLANDS (STAID: 160)
Blended and updated with sources:13489 13571 15803 906235 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   160, 15803,19061103,   26,    0
   160, 15803,19061104,   31,    0
   160, 15803,19061105,   87,    0
   160, 15803,19061106,   36,    0
   160, 15803,19061107,   21,    0
   160, 15803,19061108,   62,    0
   160, 15803,19061109,   31,    0
   160, 15803,19061110,   36,    0
   160, 15803,19061111,   31,    0
   160, 15803,19061112,   15,    0
   160, 15803,19061113,    5,    0
   160, 15803,19061114,   15,    0
   160, 15803,19061115,   67,    0
   160, 15803,19061116,   77,    0
   160, 15803,19061117,  103,    0
   160, 15803,19061118,   62,    0
   160, 15803,19061119,   46,    0
   160, 15803,19061120,  118,    0
   160, 15803,19061121,   57,    0
   160, 15803,19061122,   46,    0
   160, 15803,19061123,   57,    0
   160, 15803,19061124,   51,    0
   160, 15803,19061125,   46,    0
   160, 15803,19061126,   41,    0
   160, 15803,19061127,   77,    0
   160, 15803,19061128,   62,    0
   160, 15803,19061129,   87,    0
   160, 15803,19061130,  118,    0
   160, 15803,19061201,   67,    0
   160, 15803,19061202,   87,    0
   160, 15803,19061203,  118,    0
   160, 15803,19061204,   72,    0
   160, 15803,19061205,   82,    0
   160, 15803,19061206,   77,    0
   160, 15803,19061207,   26,    0
   160, 15803,19061208,   93,    0
   160, 15803,19061209,   98,    0
   160, 15803,19061210,   87,    0
   160, 15803,19061211,   57,    0
   160, 15803,19061212,   72,    0
   160, 15803,19061213,  108,    0
   160, 15803,19061214,   93,    0
   160, 15803,19061215,   10,    0
   160, 15803,19061216,   10,    0
   160, 15803,19061217,   21,    0
   160, 15803,19061218,   10,    0
   160, 15803,19061219,    5,    0
   160, 15803,19061220,   26,    0
   160, 15803,19061221,   31,    0
   160, 15803,19061222,   36,    0
   160, 15803,19061223,   10,    0
   160, 15803,19061224,   57,    0
   160, 15803,19061225,   87,    0
   160, 15803,19061226,   26,    0
   160, 15803,19061227,   36,    0
   160, 15803,19061228,   51,    0
   160, 15803,19061229,    5,    0
   160, 15803,19061230,   51,    0
   160, 15803,19061231,   41,    0
   160, 15803,19070101,   62,    0
   160, 15803,19070102,  118,    0
   160, 15803,19070103,  118,    0
   160, 15803,19070104,   93,    0
   160, 15803,19070105,   51,    0
   160, 15803,19070106,   62,    0
   160, 15803,19070107,   36,    0
   160, 15803,19070108,   26,    0
   160, 15803,19070109,   41,    0
   160, 15803,19070110,   31,    0
   160, 15803,19070111,   51,    0
   160, 15803,19070112,   72,    0
   160, 15803,19070113,   57,    0
   160, 15803,19070114,   62,    0
   160, 15803,19070115,   41,    0
   160, 15803,19070116,   36,    0
   160, 15803,19070117,   10,    0
   160, 15803,19070118,    5,    0
   160, 15803,19070119,    5,    0
   160, 15803,19070120,    5,    0
   160, 15803,19070121,   21,    0
   160, 15803,19070122,   93,    0
   160, 15803,19070123,  113,    0
   160, 15803,19070124,   21,    0
   160, 15803,19070125,   36,    0
   160, 15803,19070126,   62,    0
   160, 15803,19070127,   62,    0
   160, 15803,19070128,  103,    0
   160, 15803,19070129,  129,    0
   160, 15803,19070130,  108,    0
   160, 15803,19070131,   46,    0
   160, 15803,19070201,   31,    0
   160, 15803,19070202,   15,    0
   160, 15803,19070203,   31,    0
   160, 15803,19070204,    5,    0
   160, 15803,19070205,   10,    0
   160, 15803,19070206,   26,    0
   160, 15803,19070207,   21,    0
   160, 15803,19070208,   21,    0
   160, 15803,19070209,   26,    0
   160, 15803,19070210,   41,    0
   160, 15803,19070211,   41,    0
   160, 15803,19070212,   36,    0
   160, 15803,19070213,   21,    0
   160, 15803,19070214,   41,    0
   160, 15803,19070215,   72,    0
   160, 15803,19070216,   46,    0
   160, 15803,19070217,   98,    0
   160, 15803,19070218,   62,    0
   160, 15803,19070219,  103,    0
   160, 15803,19070220,  159,    0
   160, 15803,19070221,  113,    0
   160, 15803,19070222,   82,    0
   160, 15803,19070223,   67,    0
   160, 15803,19070224,   57,    0
   160, 15803,19070225,   21,    0
   160, 15803,19070226,   36,    0
   160, 15803,19070227,   26,    0
   160, 15803,19070228,   15,    0
   160, 15803,19070301,    5,    0
   160, 15803,19070302,   10,    0
   160, 15803,19070303,   26,    0
   160, 15803,19070304,   31,    0
   160, 15803,19070305,   36,    0
   160, 15803,19070306,   26,    0
   160, 15803,19070307,   72,    0
   160, 15803,19070308,   87,    0
   160, 15803,19070309,   87,    0
   160, 15803,19070310,   21,    0
   160, 15803,19070311,   51,    0
   160, 15803,19070312,   36,    0
   160, 15803,19070313,   67,    0
   160, 15803,19070314,   93,    0
   160, 15803,19070315,   57,    0
   160, 15803,19070316,   87,    0
   160, 15803,19070317,   87,    0
   160, 15803,19070318,  108,    0
   160, 15803,19070319,   93,    0
   160, 15803,19070320,  108,    0
   160, 15803,19070321,   51,    0
   160, 15803,19070322,   72,    0
   160, 15803,19070323,   67,    0
   160, 15803,19070324,   21,    0
   160, 15803,19070325,   21,    0
   160, 15803,19070326,    5,    0
   160, 15803,19070327,    5,    0
   160, 15803,19070328,   10,    0
   160, 15803,19070329,   21,    0
   160, 15803,19070330,   21,    0
   160, 15803,19070331,   21,    0
   160, 15803,19070401,   36,    0
   160, 15803,19070402,   21,    0
