EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2022
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 FG   : Wind speed in 0.1 m/s
30-34 Q_FG : quality code for FG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station HOEK VAN HOLLAND, NETHERLANDS (STAID: 602)
Blended and updated with sources:13634 906330 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   FG, Q_FG
   602, 13634,19710928,   26,    0
   602, 13634,19710929,   21,    0
   602, 13634,19710930,   57,    0
   602, 13634,19711001,   31,    0
   602, 13634,19711002,   21,    0
   602, 13634,19711003,   15,    0
   602, 13634,19711004,   36,    0
   602, 13634,19711005,   36,    0
   602, 13634,19711006,   31,    0
   602, 13634,19711007,   62,    0
   602, 13634,19711008,   67,    0
   602, 13634,19711009,   67,    0
   602, 13634,19711010,   82,    0
   602, 13634,19711011,   87,    0
   602, 13634,19711012,   62,    0
   602, 13634,19711013,   57,    0
   602, 13634,19711014,   57,    0
   602, 13634,19711015,   46,    0
   602, 13634,19711016,   57,    0
   602, 13634,19711017,   77,    0
   602, 13634,19711018,  134,    0
   602, 13634,19711019,  134,    0
   602, 13634,19711020,  123,    0
   602, 13634,19711021,  103,    0
   602, 13634,19711022,  123,    0
   602, 13634,19711023,   46,    0
   602, 13634,19711024,   36,    0
   602, 13634,19711025,   31,    0
   602, 13634,19711026,   41,    0
   602, 13634,19711027,   51,    0
   602, 13634,19711028,   41,    0
   602, 13634,19711029,   31,    0
   602, 13634,19711030,   36,    0
   602, 13634,19711031,   51,    0
   602, 13634,19711101,   51,    0
   602, 13634,19711102,   77,    0
   602, 13634,19711103,   77,    0
   602, 13634,19711104,   93,    0
   602, 13634,19711105,  103,    0
   602, 13634,19711106,   82,    0
   602, 13634,19711107,  118,    0
   602, 13634,19711108,  103,    0
   602, 13634,19711109,  103,    0
   602, 13634,19711110,   46,    0
   602, 13634,19711111,   36,    0
   602, 13634,19711112,   21,    0
   602, 13634,19711113,   62,    0
   602, 13634,19711114,   67,    0
   602, 13634,19711115,   67,    0
   602, 13634,19711116,  103,    0
   602, 13634,19711117,   98,    0
   602, 13634,19711118,   72,    0
   602, 13634,19711119,   36,    0
   602, 13634,19711120,   51,    0
   602, 13634,19711121,  144,    0
   602, 13634,19711122,  159,    0
   602, 13634,19711123,   72,    0
   602, 13634,19711124,   36,    0
   602, 13634,19711125,   77,    0
   602, 13634,19711126,   36,    0
   602, 13634,19711127,   57,    0
   602, 13634,19711128,   46,    0
   602, 13634,19711129,   51,    0
   602, 13634,19711130,   26,    0
   602, 13634,19711201,   21,    0
   602, 13634,19711202,   26,    0
   602, 13634,19711203,   21,    0
   602, 13634,19711204,   57,    0
   602, 13634,19711205,   31,    0
   602, 13634,19711206,   15,    0
   602, 13634,19711207,   36,    0
   602, 13634,19711208,   57,    0
   602, 13634,19711209,   62,    0
   602, 13634,19711210,   67,    0
   602, 13634,19711211,   67,    0
   602, 13634,19711212,   67,    0
   602, 13634,19711213,   93,    0
   602, 13634,19711214,   62,    0
   602, 13634,19711215,   82,    0
   602, 13634,19711216,   57,    0
   602, 13634,19711217,   46,    0
   602, 13634,19711218,   57,    0
   602, 13634,19711219,   98,    0
   602, 13634,19711220,  103,    0
   602, 13634,19711221,   87,    0
   602, 13634,19711222,   36,    0
   602, 13634,19711223,   36,    0
   602, 13634,19711224,   62,    0
   602, 13634,19711225,   41,    0
   602, 13634,19711226,   41,    0
   602, 13634,19711227,   46,    0
   602, 13634,19711228,   46,    0
   602, 13634,19711229,   46,    0
   602, 13634,19711230,   67,    0
   602, 13634,19711231,   77,    0
   602, 13634,19720101,   46,    0
   602, 13634,19720102,   31,    0
   602, 13634,19720103,   26,    0
   602, 13634,19720104,   21,    0
   602, 13634,19720105,   31,    0
   602, 13634,19720106,   15,    0
   602, 13634,19720107,   31,    0
   602, 13634,19720108,   41,    0
   602, 13634,19720109,   31,    0
   602, 13634,19720110,   36,    0
   602, 13634,19720111,   62,    0
   602, 13634,19720112,   26,    0
   602, 13634,19720113,   31,    0
   602, 13634,19720114,   31,    0
   602, 13634,19720115,   57,    0
   602, 13634,19720116,   62,    0
   602, 13634,19720117,   72,    0
   602, 13634,19720118,   51,    0
   602, 13634,19720119,   62,    0
   602, 13634,19720120,   15,    0
   602, 13634,19720121,   31,    0
   602, 13634,19720122,   31,    0
   602, 13634,19720123,   41,    0
   602, 13634,19720124,   72,    0
   602, 13634,19720125,   46,    0
   602, 13634,19720126,   98,    0
   602, 13634,19720127,   77,    0
   602, 13634,19720128,   77,    0
   602, 13634,19720129,   77,    0
   602, 13634,19720130,   26,    0
   602, 13634,19720131,   62,    0
   602, 13634,19720201,   46,    0
   602, 13634,19720202,   57,    0
   602, 13634,19720203,   67,    0
   602, 13634,19720204,   51,    0
   602, 13634,19720205,   41,    0
   602, 13634,19720206,   51,    0
   602, 13634,19720207,   26,    0
   602, 13634,19720208,   41,    0
   602, 13634,19720209,   31,    0
   602, 13634,19720210,   41,    0
   602, 13634,19720211,   62,    0
   602, 13634,19720212,   51,    0
   602, 13634,19720213,   31,    0
   602, 13634,19720214,   36,    0
   602, 13634,19720215,   46,    0
   602, 13634,19720216,   51,    0
   602, 13634,19720217,   31,    0
   602, 13634,19720218,   57,    0
   602, 13634,19720219,   51,    0
   602, 13634,19720220,   31,    0
   602, 13634,19720221,   21,    0
   602, 13634,19720222,   21,    0
   602, 13634,19720223,   46,    0
   602, 13634,19720224,   41,    0
   602, 13634,19720225,   31,    0
   602, 13634,19720226,   26,    0
   602, 13634,19720227,   15,    0
   602, 13634,19720228,   21,    0
   602, 13634,19720229,   31,    0
   602, 13634,19720301,   26,    0
   602, 13634,19720302,   15,    0
   602, 13634,19720303,   57,    0
   602, 13634,19720304,   57,    0
   602, 13634,19720305,   51,    0
   602, 13634,19720306,   62,    0
   602, 13634,19720307,   62,    0
   602, 13634,19720308,   21,    0
   602, 13634,19720309,   31,    0
   602, 13634,19720310,   57,    0
   602, 13634,19720311,   93,    0
   602, 13634,19720312,   82,    0
   602, 13634,19720313,   36,    0
   602, 13634,19720314,   36,    0
   602, 13634,19720315,   21,    0
   602, 13634,19720316,   21,    0
   602, 13634,19720317,   26,    0
   602, 13634,19720318,   21,    0
   602, 13634,19720319,   15,    0
   602, 13634,19720320,   21,    0
   602, 13634,19720321,   26,    0
   602, 13634,19720322,   15,    0
   602, 13634,19720323,   31,    0
   602, 13634,19720324,   41,    0
   602, 13634,19720325,   41,    0
   602, 13634,19720326,   77,    0
   602, 13634,19720327,  118,    0
   602, 13634,19720328,  108,    0
   602, 13634,19720329,   82,    0
   602, 13634,19720330,   98,    0
   602, 13634,19720331,   98,    0
   602, 13634,19720401,   31,    0
   602, 13634,19720402,  108,    0
   602, 13634,19720403,   82,    0
   602, 13634,19720404,   82,    0
   602, 13634,19720405,  113,    0
   602, 13634,19720406,  103,    0
   602, 13634,19720407,  134,    0
   602, 13634,19720408,  123,    0
   602, 13634,19720409,   41,    0
   602, 13634,19720410,   98,    0
   602, 13634,19720411,   57,    0
   602, 13634,19720412,   36,    0
   602, 13634,19720413,   21,    0
   602, 13634,19720414,   26,    0
   602, 13634,19720415,  108,    0
   602, 13634,19720416,   98,    0
   602, 13634,19720417,   41,    0
   602, 13634,19720418,   51,    0
   602, 13634,19720419,   93,    0
   602, 13634,19720420,   57,    0
   602, 13634,19720421,   67,    0
   602, 13634,19720422,   77,    0
   602, 13634,19720423,   72,    0
   602, 13634,19720424,   72,    0
   602, 13634,19720425,   57,    0
   602, 13634,19720426,   57,    0
   602, 13634,19720427,   72,    0
   602, 13634,19720428,   57,    0
   602, 13634,19720429,  123,    0
   602, 13634,19720430,   51,    0
   602, 13634,19720501,   21,    0
   602, 13634,19720502,   36,    0
   602, 13634,19720503,   46,    0
   602, 13634,19720504,   46,    0
   602, 13634,19720505,   41,    0
   602, 13634,19720506,   41,    0
   602, 13634,19720507,   26,    0
   602, 13634,19720508,   26,    0
   602, 13634,19720509,   62,    0
   602, 13634,19720510,   46,    0
   602, 13634,19720511,   31,    0
   602, 13634,19720512,   26,    0
   602, 13634,19720513,   41,    0
   602, 13634,19720514,   82,    0
   602, 13634,19720515,   82,    0
   602, 13634,19720516,   62,    0
   602, 13634,19720517,   72,    0
   602, 13634,19720518,   62,    0
   602, 13634,19720519,   36,    0
   602, 13634,19720520,   41,    0
   602, 13634,19720521,   57,    0
   602, 13634,19720522,   41,    0
   602, 13634,19720523,   46,    0
   602, 13634,19720524,   87,    0
   602, 13634,19720525,  129,    0
   602, 13634,19720526,  180,    0
